Category,Date,Review Text,Score,Year,New Score
Malta,2018-09-01,I do recomned it,5.0,2018,2
Malta,2018-09-01,Best transit system,5.0,2018,2
Malta,2018-09-01,Buses always late,1.0,2018,0
Malta,2018-08-01,great for doing your own thing,5.0,2018,2
Malta,2018-09-01,Service bus,1.0,2018,2
Malta,2018-09-01,Public transport from Bugibba,5.0,2018,2
Malta,2018-09-01,Very well run and reasonably priced,5.0,2018,2
Malta,2018-09-01,Worst publics transport,1.0,2018,0
Malta,2018-09-01,Do your homework,3.0,2018,2
Malta,2018-07-01,"Excellent, relable and cheap",5.0,2018,2
Malta,2018-04-01,"PUBLIC TRANSPORT GREAT, PLAN AHEAD TO GET MAXIMUM BENEFIT",5.0,2018,2
Malta,2018-09-01,Efficient system gets you where you want to go,5.0,2018,2
Malta,2018-09-01,Not delighted,1.0,2018,0
Malta,2018-08-01,"Thank you, Malta Public Transport!!!",5.0,2018,2
Malta,2018-08-01,The best way to travel,5.0,2018,2
Malta,2018-07-01,Very good flexible service,5.0,2018,2
Malta,2018-08-01,Flexible Matla Transport,3.0,2018,2
Malta,2018-08-01,"Busy, cheap and infrequent",3.0,2018,2
Malta,2018-08-01,Worst experience ever!!!!!,1.0,2018,0
Malta,2018-08-01,Mainly good,5.0,2018,2
Malta,2018-07-01,This should be your first purchase when you arrive at the airport!,5.0,2018,2
Malta,2018-08-01,Hmmm very packed,3.0,2018,0
Malta,2018-08-01,worst public transportation ever!,1.0,2018,0
Malta,2018-08-01,"The worst Customer Service ever ! Madman driver, disrespectful attitude, foul language !",1.0,2018,0
Malta,2018-08-01,Not Fit for Purpose,1.0,2018,2
Malta,2018-08-01,Easy to use,5.0,2018,2
Malta,2018-08-01,ExplorePlus Card: lacking information,3.0,2018,0
Malta,2018-05-01,great way to get around,5.0,2018,2
Malta,2018-07-01,Malta public transport.,3.0,2018,2
Malta,2018-07-01,Very cheap €21.,3.0,2018,2
Malta,2018-07-01,Explore bus plus card,5.0,2018,2
Malta,2018-07-01,Terrible,1.0,2018,0
Malta,2018-07-01,Cheap and Cheerful,5.0,2018,2
Malta,2018-07-01,"Buses sometimes do not appear, otherwise all is good",3.0,2018,1
Malta,2018-07-01,Don’t take the bus,1.0,2018,2
Malta,2018-07-01,Perfect traveling method,5.0,2018,2
Malta,2018-07-01,Busses always full,1.0,2018,0
Malta,2018-07-01,Great value,5.0,2018,2
Malta,2018-07-01,Awful.....,1.0,2018,0
Malta,2018-07-01,Malta public transport,1.0,2018,2
Malta,2018-07-01,Terrible,1.0,2018,0
Malta,2018-07-01,"Hopeless, undependable service",1.0,2018,0
Malta,2018-07-01,Best way to travel around Malta,5.0,2018,2
Malta,2018-06-01,The most dangerous drivers of my life!,1.0,2018,0
Malta,2018-07-01,Easy to get around!,5.0,2018,2
Malta,2018-07-01,Highly recommended!,5.0,2018,2
Malta,2018-07-01,Horrible experience,1.0,2018,0
Malta,2018-07-01,Much improved,5.0,2018,1
Malta,2018-03-01,Good conection,5.0,2018,2
Malta,2018-06-01,bus trips,5.0,2018,2
Malta,2018-07-01,The Bus service was on time every time,5.0,2018,2
Malta,2018-06-01,a lot of buses and ferries,3.0,2018,1
Malta,2018-07-01,"Excellent service, great value, helpful drivers",5.0,2018,2
Malta,2018-07-01,Great Public Transportation,5.0,2018,2
Malta,2018-06-01,Air Conditioning,5.0,2018,2
Malta,2018-07-01,Busy buses but good service,3.0,2018,2
Malta,2018-06-01,You can get to any place of interest on the buses,5.0,2018,2
Malta,2018-07-01,Ok during the day. Night service a shambles,3.0,2018,1
Malta,2018-06-01,very full buses.,5.0,2018,2
Malta,2018-06-01,Overcrowded,1.0,2018,0
Malta,2018-05-01,Fantastic public transport system,5.0,2018,2
Malta,2018-06-01,Not good!,3.0,2018,2
Malta,2018-02-01,Tallinja Card,5.0,2018,2
Malta,2018-06-01,Very overcrowded but fairly cheap compared to a taxi.,1.0,2018,2
Malta,2018-05-01,Excellent good value,5.0,2018,2
Malta,2018-05-01,Holy onto your seat,3.0,2018,1
Malta,2018-06-01,Easy way to see Malta,5.0,2018,2
Malta,2018-06-01,No probs - after some learning!,5.0,2018,2
Malta,2018-06-01,Getting Around Malta by Bus,1.0,2018,2
Malta,2018-05-01,Quite a mess,3.0,2018,1
Malta,2018-06-01,So-so,3.0,2018,2
Malta,2018-06-01,Fabulous island bus service and CHEAP,5.0,2018,2
Malta,2018-06-01,Easy To Use,5.0,2018,2
Malta,2018-05-01,Bues on Malta,3.0,2018,2
Malta,2018-06-01,Good price but can be some dodgy service,3.0,2018,2
Malta,2018-05-01,Cheap and generally good service,5.0,2018,2
Malta,2018-05-01,Good Service,5.0,2018,2
Malta,2018-05-01,Buses always packed!!,5.0,2018,2
Malta,2018-05-01,Great!,5.0,2018,2
Malta,2018-05-01,Get more buses from Bugibba to Gozo Ferry,3.0,2018,2
Malta,2018-05-01,Seems to be Cheap and Efficient,5.0,2018,2
Malta,2018-05-01,"Need to look a schedules, fed up standing !",3.0,2018,1
Malta,2018-04-01,No car!!,5.0,2018,2
Malta,2018-05-01,Such a great service,5.0,2018,2
Malta,2018-05-01,Easy to use this way to navigate around the island,5.0,2018,2
Malta,2018-04-01,Good for getting around Gozo,5.0,2018,2
Malta,2018-05-01,Good value service,5.0,2018,2
Malta,2018-05-01,Very easy to use,5.0,2018,2
Malta,2018-05-01,Oh dear,1.0,2018,0
Malta,2018-04-01,Good Network,5.0,2018,2
Malta,2018-05-01,Holiday with friend,3.0,2018,2
Malta,2018-05-01,It's really a mixed story,3.0,2018,1
Malta,2018-05-01,Malta bus travel - now a disgrace,1.0,2018,2
Malta,2018-05-01,Rename To Sardine Public Transport,1.0,2018,2
Malta,2018-05-01,NOT Pleasant - Crafty Grannies & Blatant Youths Barge in Front.,1.0,2018,0
Malta,2018-05-01,Not enough buses!,1.0,2018,2
Malta,2018-05-01,Not a pleasant experience,1.0,2018,0
Malta,2018-05-01,Brilliant service,5.0,2018,2
Malta,2018-05-01,great way to see the sites,5.0,2018,2
Malta,2018-05-01,Public transport,5.0,2018,2
Malta,2018-05-01,Horrible horrible horrible.,1.0,2018,0
Malta,2018-05-01,Don’t expect to get to your destination in a hurry,3.0,2018,1
Malta,2018-04-01,A great way to get around the Island,5.0,2018,2
Malta,2018-03-01,The best public transport ever!,5.0,2018,2
Malta,2018-05-01,Don't trust,1.0,2018,0
Malta,2018-05-01,"Inexpensive, but busy",5.0,2018,2
Malta,2018-05-01,Horrible... we should have rented a car,1.0,2018,0
Malta,2018-04-01,High value for money - low price and low quality,3.0,2018,1
Malta,2018-05-01,Inexpensive way to travel around Malta.,5.0,2018,2
Malta,2018-05-01,Cheaper if you're exploring,5.0,2018,2
Malta,2018-04-01,Inexpensive and but you need to plan your trips in advance,3.0,2018,2
Malta,2018-05-01,Possibly the worst public transport for many a mile,1.0,2018,0
Malta,2018-04-01,What a terrible advert for this lovely Island. Use these buses at your peril.,1.0,2018,0
Malta,2018-04-01,Cheap but can be a stressful way to travel,1.0,2018,2
Malta,2018-04-01,Easy to use and cheap,5.0,2018,2
Malta,2018-04-01,"Relaible for an island, but far from great",3.0,2018,2
Malta,2018-04-01,Little supply for too many demands,1.0,2018,0
Malta,2018-03-01,Perfect,5.0,2018,2
Malta,2018-04-01,"Tardy, slow and too little capacity",1.0,2018,1
Malta,2018-04-01,"Rough, crowded, infrequent and unreliable",1.0,2018,0
Malta,2018-04-01,continually packed and slow - but cheap,3.0,2018,1
Malta,2018-04-01,You have to experience a trip on a bus in Malta,5.0,2018,2
Malta,2018-04-01,Could be better,3.0,2018,2
Malta,2018-04-01,One of the best in the world,5.0,2018,2
Malta,2018-04-01,the week bus pass at €21 is great value,5.0,2018,2
Malta,2017-10-01,"Really inconsistent, unfriendly, and so slow",1.0,2017,0
Malta,2018-04-01,Great!,5.0,2018,2
Malta,2018-04-01,Timetables for decoration only...l,5.0,2018,2
Malta,2018-04-01,Karel,1.0,2018,0
Malta,2018-04-01,Cheap and cheerful,5.0,2018,2
Malta,2018-04-01,Good Bus Network,3.0,2018,2
Malta,2018-04-01,very cheap,5.0,2018,2
Malta,2018-04-01,not reliable,3.0,2018,2
Malta,2018-04-01,reliable and cheap,5.0,2018,2
Malta,2018-04-01,Get one,5.0,2018,2
Malta,2018-04-01,Bus,1.0,2018,2
Malta,2018-03-01,"Better than 'average', but not quite 'very good'!",3.0,2018,1
Malta,2018-04-01,Please reas before planning a trip to Malta!!,1.0,2018,2
Malta,2018-03-01,Cheap and crammed,1.0,2018,2
Malta,2018-04-01,Poor customer service,1.0,2018,0
Malta,2018-03-01,Good way to get around.,5.0,2018,2
Malta,2018-03-01,Pay for 12 but only get 8 and 2 Halves,1.0,2018,0
Malta,2018-04-01,Good Service,5.0,2018,2
Malta,2018-03-01,Efficient and very good value,5.0,2018,2
Malta,2018-03-01,Reasonable and overall good value,5.0,2018,2
Malta,2018-03-01,"Reasonably priced, not reliable at times and overcrowded buses",3.0,2018,2
Malta,2018-03-01,Potentially great but some issues,3.0,2018,1
Malta,2018-03-01,Disappointing,1.0,2018,0
Malta,2018-03-01,Terrible terrible experience,1.0,2018,0
Malta,2018-03-01,Very unreliable,1.0,2018,0
Malta,2018-03-01,Travel the island for a week for 21 euros,5.0,2018,2
Malta,2018-03-01,Very Good,5.0,2018,2
Malta,2018-03-01,"Very modern buses, very cheap @ 1.50€ or explore card even cheaper, possibly the best public transport system in Europe",5.0,2018,2
Malta,2018-03-01,Mostly dependable and cheap transportation,5.0,2018,2
Malta,2018-03-01,superb,5.0,2018,2
Malta,2018-02-01,Great Way to Visit the Island,5.0,2018,2
Malta,2018-03-01,Travel card,5.0,2018,2
Malta,2018-03-01,Best purchase ever!,5.0,2018,2
Malta,2018-03-01,god send,5.0,2018,2
Malta,2018-03-01,Plenty of transport,3.0,2018,2
Malta,2018-03-01,public transport,5.0,2018,2
Malta,2018-03-01,Excellent service and coverage,5.0,2018,2
Malta,2018-03-01,Great bus service,5.0,2018,2
Malta,2018-03-01,Mixed Experienced,3.0,2018,1
Malta,2018-03-01,CHEAP & CHEERFUL,5.0,2018,2
Malta,2018-03-01,Forget Hiring A Car,5.0,2018,2
Malta,2018-03-01,Prang,3.0,2018,2
Malta,2018-03-01,The worst public transport ever,1.0,2018,0
Malta,2018-03-01,Good Value,5.0,2018,2
Malta,2018-03-01,Getting about,5.0,2018,2
Malta,2018-03-01,AVOID HIRING A CAR TAKE THE LOCAL BUS,5.0,2018,2
Malta,2018-03-01,easy way to travel,5.0,2018,2
Malta,2018-03-01,7 Days of bus transport,5.0,2018,2
Malta,2018-02-01,Easy to Navigate and Inexpensive,5.0,2018,2
Malta,2018-01-01,everywhere at any time,5.0,2018,2
Malta,2017-09-01,well worth it,5.0,2017,2
Malta,2018-02-01,I'm sorry to say that the bus service was the worst aspect of our visit,1.0,2018,0
Malta,2018-02-01,Good transport across Malta and Gozo,5.0,2018,2
Malta,2017-11-01,Buses,5.0,2017,2
Malta,2018-01-01,Seen a lot worse in third world countries...,3.0,2018,0
Malta,2018-02-01,Touring Malta with public transportation,3.0,2018,2
Malta,2018-02-01,Great way to get around,5.0,2018,2
Malta,2018-02-01,Easy and very convienet,5.0,2018,2
Malta,2018-02-01,Almost always on time!,5.0,2018,2
Malta,2018-02-01,Easy and convenient!,5.0,2018,2
Malta,2018-02-01,PRE-PLAN YOUR TRIPS USING THE PUBLIC TRANSPORT WEBSITE,5.0,2018,2
Malta,2018-02-01,Great value,5.0,2018,2
Malta,2018-02-01,well run,5.0,2018,2
Malta,2018-02-01,Modern buses with a Maltese view on efficiency!,3.0,2018,2
Malta,2018-02-01,Great way to travel,5.0,2018,2
Malta,2018-02-01,Poor public transport service,1.0,2018,0
Malta,2018-02-01,Great way to get around the island,5.0,2018,2
Malta,2018-02-01,"Plentiful, cheap and like Mad Max!",5.0,2018,2
Malta,2018-02-01,BAD - WORSE - MALTA PUBLIC TRANSPORT,1.0,2018,0
Malta,2018-02-01,Excellent bus service,5.0,2018,2
Malta,2018-02-01,Most arrogant drivers in the world!,1.0,2018,0
Malta,2018-02-01,Been good overall BUT..,3.0,2018,2
Malta,2018-01-01,Travel everywhere on Malta!,5.0,2018,2
Malta,2018-01-01,Just the best bus service ever......,5.0,2018,2
Malta,2018-02-01,Unreliable,1.0,2018,0
Malta,2018-01-01,Amazing value,5.0,2018,2
Malta,2018-01-01,Malta public transport bus,5.0,2018,2
Malta,2018-01-01,Good value but can be confusing,3.0,2018,2
Malta,2018-01-01,Great way to explore Malta,5.0,2018,2
Malta,2018-01-01,Bus to Medina is ridiculously good value,5.0,2018,2
Malta,2018-01-01,Pubic Transport,5.0,2018,2
Malta,2018-01-01,Easy and cheap but crowded,3.0,2018,2
Malta,2018-01-01,The best way to visit the island!,5.0,2018,2
Malta,2017-08-01,Day light robbery,1.0,2017,0
Malta,2017-02-01,Not helpful,3.0,2017,2
Malta,2017-07-01,Bargain way to see the island,5.0,2017,2
Malta,2017-04-01,Really bad experience,1.0,2017,0
Malta,2018-01-01,Never on time but widely available,3.0,2018,0
Malta,2018-01-01,"Fast, value for money, busy at peak times, prepare to stand!",5.0,2018,2
Malta,2017-05-01,Cheap and clean,5.0,2017,2
Malta,2017-11-01,Cheap way to get around town but often very CROWDED,5.0,2017,2
Malta,2017-03-01,good transport,5.0,2017,2
Malta,2017-12-01,great to visit Malta - huge potential for improvement,3.0,2017,2
Malta,2017-12-01,Cheap,5.0,2017,2
Malta,2017-12-01,What's not to like?,5.0,2017,2
Malta,2017-12-01,Cheap,3.0,2017,2
Malta,2017-12-01,Explore Cardd,5.0,2017,2
Malta,2017-12-01,Long long time to wait for a bus,1.0,2017,0
Malta,2017-12-01,Malta December sun,5.0,2017,2
Malta,2017-11-01,Malta Bus,5.0,2017,2
Malta,2017-12-01,time,3.0,2017,2
Malta,2017-09-01,A Must to tour the Island.,5.0,2017,2
Malta,2017-12-01,"Well organised transport system, helpful staff",5.0,2017,2
Malta,2017-10-01,Some useful information........,5.0,2017,2
Malta,2017-11-01,These Buses Made My Holiday,5.0,2017,2
Malta,2017-06-01,Malta buses,5.0,2017,2
Malta,2017-11-01,Great but Could Be Better!,5.0,2017,2
Malta,2017-11-01,"You’ll get there, eventually...",3.0,2017,2
Malta,2017-11-01,overcrowded buses(packed like sardines),3.0,2017,0
Malta,2017-10-01,Marvellous!,5.0,2017,2
Malta,2017-11-01,Good transport system,5.0,2017,2
Malta,2017-11-01,Ovecrowded buses.,1.0,2017,2
Malta,2017-06-01,Public transport are terrible !,1.0,2017,0
Malta,2017-11-01,Worst public transport,1.0,2017,0
Malta,2017-11-01,Great way to get around Malta,5.0,2017,2
Malta,2017-11-01,various bus rides around malta,1.0,2017,2
Malta,2017-11-01,Good and bad,3.0,2017,2
Malta,2017-11-01,Buses,5.0,2017,2
Malta,2017-11-01,"Bad experience, otherwise best bus service",5.0,2017,2
Malta,2017-10-01,Well worth it.,5.0,2017,2
Malta,2017-10-01,Convinient way of moving around,5.0,2017,2
Malta,2017-09-01,The best way to travel!,5.0,2017,2
Malta,2017-11-01,Very bad experience with the public transport and ver rude staff,1.0,2017,0
Malta,2017-10-01,Well done Malta Public Transport.,5.0,2017,2
Malta,2017-10-01,Good way to get around but busy,5.0,2017,2
Malta,2017-10-01,Cheap way to move around Malta,5.0,2017,2
Malta,2017-10-01,Good way to get around but slow,5.0,2017,2
Malta,2017-10-01,Convenient yet crowded,5.0,2017,2
Malta,2017-10-01,Well covered,3.0,2017,2
Malta,2017-10-01,Cheap holiday travel,5.0,2017,2
Malta,2017-10-01,Horrible 5 days with Malta Public Transport,1.0,2017,2
Malta,2017-10-01,Be prepared to stand in busy months,5.0,2017,1
Malta,2017-10-01,2 euros for 2 hours of access,5.0,2017,2
Malta,2017-10-01,Mixed experiece,3.0,2017,1
Malta,2017-10-01,Be prepared to wait,3.0,2017,1
Malta,2017-08-01,very easy and very worthwhile,5.0,2017,2
Malta,2017-10-01,Don't assume reliability,1.0,2017,2
Malta,2017-10-01,A decent enough transport network for the Island,3.0,2017,2
Malta,2017-09-01,Great way to see Malta,5.0,2017,2
Malta,2017-09-01,WORTH IT..,5.0,2017,2
Malta,2017-10-01,Holiday,5.0,2017,2
Malta,2017-10-01,Terrible Service.,1.0,2017,0
Malta,2017-09-01,Cheap travel,5.0,2017,2
Malta,2017-06-01,Useful for tourists,5.0,2017,2
Malta,2017-10-01,Bus service,5.0,2017,2
Malta,2017-09-01,Get around - get a Tallinja!,5.0,2017,2
Malta,2017-09-01,manic,3.0,2017,2
Malta,2017-09-01,Steady as you go,5.0,2017,2
Malta,2017-10-01,"wow, fast, bumpy, uncomfortable",1.0,2017,0
Malta,2017-10-01,Never on time,3.0,2017,0
Malta,2017-10-01,Malta,3.0,2017,2
Malta,2017-09-01,Crowded,3.0,2017,2
Malta,2017-09-01,praised by locals and tourists,5.0,2017,2
Malta,2017-09-01,Buy a weekly ticket,5.0,2017,2
Malta,2017-09-01,Reliable and safe,5.0,2017,2
Malta,2017-09-01,Great value,5.0,2017,2
Malta,2017-09-01,Things don't change,3.0,2017,2
Malta,2017-09-01,Very good,5.0,2017,2
Malta,2017-09-01,Very good network which takes you to most places,5.0,2017,2
Malta,2017-09-01,Efficient transport,5.0,2017,2
Malta,2017-09-01,Cheap and efficient but not always reliable,3.0,2017,2
Malta,2017-09-01,easy to use,3.0,2017,2
Malta,2017-09-01,Crowded and never on time,1.0,2017,0
Malta,2017-09-01,"Excellent, clean and efficient",5.0,2017,2
Malta,2017-09-01,Cheap safe efficient,5.0,2017,2
Malta,2017-09-01,Easy to use and places well served by buses,5.0,2017,2
Malta,2017-09-01,Excellent way to explore the islands of Malta and Gozo,5.0,2017,2
Malta,2017-09-01,Excellent Value,5.0,2017,2
Malta,2017-09-01,Bravo!,5.0,2017,2
Malta,2017-08-01,Buses often do not come in time especially at smaller stops.,3.0,2017,1
Malta,2017-09-01,Best local transport - EVER!,5.0,2017,2
Malta,2017-09-01,Great value transport service,5.0,2017,2
Malta,2017-09-01,Good value,5.0,2017,2
Malta,2017-09-01,Reliable public transport,5.0,2017,2
Malta,2017-08-01,Fab public transport system,5.0,2017,2
Malta,2017-09-01,"Not on time, rude drivers, buses too full",1.0,2017,0
Malta,2017-08-01,"Good buses, bad hours (hints & tips)",3.0,2017,1
Malta,2017-09-01,Beware of pick pockets!,1.0,2017,0
Malta,2017-09-01,"Don't bother taking a taxi any where, or a hop on hop off bus.",5.0,2017,2
Malta,2017-08-01,Be aware!,1.0,2017,2
Malta,2017-08-01,Smart taxis are fun and convenient,5.0,2017,2
Malta,2017-08-01,Really worth it.,5.0,2017,2
Malta,2017-05-01,Best way to get around the country by far!!!!,5.0,2017,2
Malta,2017-08-01,Bad service,1.0,2017,0
Malta,2017-07-01,Frequent and good value,5.0,2017,2
Malta,2017-08-01,You have to be patient,1.0,2017,0
Malta,2017-07-01,worth it,5.0,2017,2
Malta,2017-08-01,Worst public transport ever,1.0,2017,0
Malta,2017-07-01,Well organised public transport,5.0,2017,2
Malta,2017-07-01,Explore Plus card 30euros NOT worth it,3.0,2017,2
Malta,2016-09-01,All roads lead to Rome!,5.0,2016,2
Malta,2017-08-01,Tour the island for next to nothing.,5.0,2017,2
Malta,2017-07-01,The buses are too small,1.0,2017,2
Malta,2017-07-01,the best way to get around Malta,5.0,2017,2
Malta,2017-07-01,Forget taxis and hire cars,5.0,2017,2
Malta,2017-07-01,"Unpredictable, time consuming and lack of communication",1.0,2017,1
Malta,2017-07-01,Public transport,1.0,2017,2
Malta,2017-07-01,GREAT PUBLIC TRANSPORT,5.0,2017,2
Malta,2017-07-01,Great connection,5.0,2017,2
Malta,2017-07-01,Some missing departures,3.0,2017,1
Malta,2017-07-01,will take you everywhere,5.0,2017,2
Malta,2017-07-01,"Efficient, cool and cheap.",5.0,2017,2
Malta,2017-07-01,cheap way to travel around the island,5.0,2017,2
Malta,2017-07-01,Explore card: 1 week travel for 21 Euros,5.0,2017,2
Malta,2017-07-01,Very good value,5.0,2017,2
Malta,2017-07-01,Great transportation!,5.0,2017,2
Malta,2017-07-01,Easy,5.0,2017,2
Malta,2017-07-01,Not bad at all,5.0,2017,0
Malta,2017-07-01,Much inproved service,5.0,2017,2
Malta,2017-07-01,Good bus service,3.0,2017,2
Malta,2017-07-01,Bus service all over Malta and Gozo,5.0,2017,2
Malta,2017-07-01,"2 euros takes you anywhere, brilliant value",5.0,2017,2
Malta,2016-08-01,Very satisfied,5.0,2016,2
Malta,2017-06-01,Good and reliable,5.0,2017,2
Malta,2017-06-01,Cheap to use,5.0,2017,2
Malta,2017-05-01,I Get Around!,5.0,2017,2
Malta,2017-07-01,Excellent service,5.0,2017,2
Malta,2017-07-01,Pretty good public transport,5.0,2017,2
Malta,2017-06-01,A good deal.,5.0,2017,2
Malta,2017-06-01,Malta Bus Review.,3.0,2017,2
Malta,2017-06-01,Slow but the week travel card is good,3.0,2017,2
Malta,2017-06-01,Tallinja Card - A must buy when visiting Malta,5.0,2017,2
Malta,2017-06-01,Essential to get the most of your stay in Malta,5.0,2017,2
Malta,2017-03-01,Covers most tourist destinations,5.0,2017,0
Malta,2017-06-01,Lovely easy to use but beware,5.0,2017,2
Malta,2017-06-01,wheelchair friendly.....ish,5.0,2017,2
Malta,2017-06-01,Excellent bus services,5.0,2017,2
Malta,2017-06-01,"THE GOOD, THE BAD AND THE RUDE",3.0,2017,0
Malta,2017-05-01,Good System,5.0,2017,2
Malta,2017-06-01,Came for a week? Purchase explore travel card!,5.0,2017,2
Malta,2017-06-01,Cheap and efficient,5.0,2017,2
Malta,2017-06-01,Excellent value for money,5.0,2017,2
